,0,1,2,3,4,5,6,7,8
3730,-0.7142857142857143,1.0,0.0,-1.0,0.0,1.0,0.2,0.42857142857142855,0.0
3731,0.0,1.0,0.7777777777777778,-1.0,1.0,0.3333333333333333,1.0,0.6,0.6666666666666666
3770,0.0,1.0,0.625,1.0,1.0,0.7575757575757576,-0.3333333333333333,0.8604651162790697,-1.0
3594,-0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,-0.6,0.7333333333333333,-0.3333333333333333
3582,1.0,0.8571428571428571,0.4444444444444444,0.0,1.0,0.8181818181818182,-0.6,0.8787878787878788,-1.0
3564,-1.0,1.0,0.23076923076923078,0.0,0.0,0.8181818181818182,-0.7142857142857143,0.6363636363636364,0.3333333333333333
3590,-1.0,1.0,1.0,-1.0,0.0,1.0,-0.6,0.7777777777777778,1.0
3565,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0
3682,1.0,1.0,0.6438356164383562,-1.0,1.0,1.0,0.3333333333333333,0.875,1.0
3694,0.3333333333333333,1.0,0.391304347826087,0.0,1.0,0.8666666666666667,0.0,0.8260869565217391,1.0
1785,1.0,1.0,0.2,0.0,0.0,0.0,-1.0,0.6,0.0
1757,0.0,1.0,1.0,0.0,1.0,0.0,-0.8,1.0,-1.0
1829,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,1.0,1.0
1830,-1.0,0.0,0.5,-1.0,1.0,0.0,-1.0,0.5,0.0
3815,0.0,1.0,0.9166666666666666,-1.0,1.0,0.9,-1.0,0.8,1.0
3740,-0.42857142857142855,1.0,0.18072289156626506,-1.0,1.0,0.7931034482758621,-0.1724137931034483,0.7857142857142857,-0.3333333333333333
3326,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3249,1.0,1.0,1.0,0.0,1.0,1.0,-0.6666666666666666,0.6,0.0
3228,-1.0,0.3333333333333333,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
3369,-0.2,1.0,0.625,-1.0,0.8666666666666667,1.0,0.3333333333333333,0.8125,-1.0
3536,1.0,1.0,0.4444444444444444,-1.0,1.0,1.0,-0.29411764705882354,0.7142857142857143,0.0
3381,-0.14285714285714285,1.0,0.3125,-1.0,1.0,1.0,-0.6666666666666666,0.625,1.0
3692,1.0,1.0,0.3333333333333333,1.0,0.7777777777777778,1.0,0.0,0.85,0.0
3368,1.0,1.0,0.8235294117647058,-1.0,1.0,1.0,-0.12,0.9565217391304348,1.0
153,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,-0.8,0.6,-1.0
151,0.3333333333333333,1.0,0.36585365853658536,-0.6,1.0,1.0,-1.0,1.0,1.0
3766,0.0,0.84,0.6923076923076923,-0.75,1.0,1.0,-0.6666666666666666,0.9166666666666666,-1.0
3307,-1.0,1.0,0.7142857142857143,0.0,1.0,1.0,-1.0,1.0,0.0
3765,1.0,1.0,0.8125,-1.0,1.0,1.0,-0.5555555555555556,0.8,0.0
3567,-0.1111111111111111,0.9649122807017544,0.7777777777777778,0.0,1.0,0.9607843137254902,0.2727272727272727,0.96,1.0
3605,-0.5,1.0,0.2,0.0,1.0,0.3333333333333333,0.46875,0.9166666666666666,0.3333333333333333
3476,0.0,1.0,-0.3333333333333333,0.0,1.0,1.0,-0.23809523809523808,0.9215686274509803,1.0
3340,1.0,1.0,0.5789473684210527,0.0,1.0,0.8571428571428571,-0.2857142857142857,0.9428571428571428,1.0
3438,-1.0,1.0,0.5,-1.0,1.0,1.0,-0.23076923076923078,0.9130434782608695,0.0
264,-0.3333333333333333,1.0,0.5,0.0,1.0,1.0,0.06666666666666667,0.6666666666666666,1.0
3126,-0.5,1.0,1.0,0.0,0.0,1.0,-0.7333333333333333,0.7647058823529411,0.5
521,0.5,0.0,0.7777777777777778,-1.0,0.0,0.0,-0.75,0.6666666666666666,1.0
3206,-0.5555555555555556,1.0,0.8095238095238095,-1.0,0.9607843137254902,0.8620689655172413,0.9,0.9555555555555556,0.3333333333333333
3319,0.0,1.0,0.7073170731707317,0.0,1.0,0.8571428571428571,-0.1,0.6428571428571429,-1.0
3767,-1.0,1.0,0.631578947368421,0.0,1.0,0.9523809523809523,-0.2727272727272727,0.8701298701298701,1.0
3551,-0.42857142857142855,1.0,0.7692307692307693,0.3333333333333333,1.0,0.8723404255319149,0.16666666666666666,0.8181818181818182,0.7837837837837838
3789,-0.2,1.0,0.5,0.0,1.0,0.8666666666666667,0.15151515151515152,0.8873239436619719,1.0
3810,-0.42857142857142855,1.0,0.8,-1.0,1.0,0.9534883720930233,-0.25,0.7419354838709677,1.0
122,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1742,0.0,1.0,0.6,-1.0,0.0,0.0,-0.5,0.75,1.0
3049,-1.0,1.0,0.6666666666666666,-1.0,1.0,1.0,-0.42857142857142855,1.0,0.0
3529,0.0,-1.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0
3181,-0.5555555555555556,1.0,1.0,-1.0,1.0,1.0,-0.3333333333333333,0.42857142857142855,0.3333333333333333
3508,-0.2,1.0,0.5757575757575758,-1.0,1.0,0.75,-0.8,0.8,0.5
3681,0.0,1.0,0.75,-1.0,1.0,1.0,0.23076923076923078,0.7037037037037037,0.42857142857142855
3270,0.42857142857142855,0.9090909090909091,0.5111111111111111,-1.0,0.9130434782608695,1.0,0.3333333333333333,0.8958333333333334,1.0
3312,-0.7142857142857143,1.0,0.660377358490566,0.0,0.7777777777777778,1.0,-0.7333333333333333,0.7560975609756098,1.0
3698,-1.0,0.9459459459459459,0.5333333333333333,-1.0,1.0,1.0,-0.3333333333333333,0.8181818181818182,1.0
3046,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9130434782608695,0.7142857142857143
3687,0.5,1.0,0.7142857142857143,-1.0,1.0,0.8666666666666667,-0.14285714285714285,0.9,0.5
3507,0.0,1.0,0.47368421052631576,0.0,0.8709677419354839,0.9069767441860465,1.0,0.875,1.0
3359,-1.0,1.0,0.6,-0.3333333333333333,1.0,1.0,-0.3333333333333333,0.4666666666666667,1.0
3475,-0.14285714285714285,1.0,0.7570093457943925,0.0,1.0,1.0,0.5324675324675324,0.8805970149253731,0.2
3489,0.3333333333333333,1.0,0.72,1.0,1.0,0.875,0.0,0.8888888888888888,1.0
2191,1.0,1.0,0.6,-1.0,1.0,1.0,0.7142857142857143,1.0,0.0
3690,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,-0.625,0.8319327731092437,-0.25
3721,0.0,1.0,0.5,-1.0,0.0,1.0,-0.3333333333333333,0.6666666666666666,-1.0
3737,1.0,1.0,0.6666666666666666,-1.0,1.0,0.8571428571428571,0.4594594594594595,0.9024390243902439,0.7894736842105263
2226,0.09090909090909091,1.0,0.6744186046511628,0.0,1.0,0.8823529411764706,0.7627118644067796,0.8571428571428571,1.0
2019,0.5555555555555556,0.9726027397260274,0.9090909090909091,-1.0,1.0,1.0,0.4838709677419355,0.8961038961038961,0.3333333333333333
3327,-0.5,1.0,0.4492753623188406,-1.0,1.0,0.625,0.6666666666666666,0.90625,-0.5
2188,0.0,0.92,0.7272727272727273,-0.2,1.0,0.7647058823529411,0.5,0.948051948051948,1.0
3321,0.3333333333333333,0.9701492537313433,0.6410256410256411,-1.0,0.9333333333333333,0.8823529411764706,0.575,0.9076923076923077,-0.2
3356,0.3333333333333333,1.0,0.7083333333333334,-0.6666666666666666,1.0,0.7777777777777778,0.6774193548387096,0.8688524590163934,1.0
3611,-0.1111111111111111,0.8181818181818182,0.75,1.0,1.0,1.0,0.0,0.7333333333333333,1.0
3443,0.0,1.0,0.696969696969697,-1.0,0.9534883720930233,1.0,0.7699115044247787,0.9365079365079365,1.0
3311,-0.6,1.0,0.7391304347826086,0.0,1.0,0.84,-0.6363636363636364,0.8214285714285714,-0.6
3787,0.6,0.9487179487179487,0.5833333333333334,-1.0,1.0,0.9310344827586207,0.7777777777777778,0.9183673469387755,0.8333333333333334
3374,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9,1.0
3834,1.0,1.0,0.45454545454545453,0.0,1.0,1.0,-0.3333333333333333,0.8787878787878788,1.0
3875,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,-1.0,0.9130434782608695,1.0
3885,-1.0,1.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.6363636363636364,0.0
3586,0.16666666666666666,0.983739837398374,0.9111111111111111,-0.3333333333333333,1.0,0.922077922077922,0.7101449275362319,0.8608695652173913,0.6923076923076923
3473,-1.0,1.0,0.42857142857142855,-1.0,1.0,0.7142857142857143,0.3,0.7894736842105263,1.0
3763,-1.0,1.0,-0.3333333333333333,0.0,0.7142857142857143,1.0,-0.6,0.8620689655172413,0.3333333333333333
3903,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3085,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0
453,0.0,0.0,0.0,-1.0,1.0,1.0,0.2,0.3333333333333333,-1.0
3129,0.0,1.0,0.7777777777777778,0.0,1.0,0.0,-1.0,1.0,0.0
1784,-1.0,1.0,0.5555555555555556,-0.42857142857142855,1.0,0.0,-0.2,0.8222222222222222,-0.25
3072,1.0,1.0,0.9,0.0,1.0,1.0,-0.5,0.7142857142857143,0.0
3320,-0.25,0.9900990099009901,0.8202247191011236,-0.6,0.8,1.0,0.40540540540540543,0.9259259259259259,0.2
3355,0.14285714285714285,0.9,0.4666666666666667,-1.0,1.0,0.84,0.6,0.7692307692307693,0.8
3813,0.0,1.0,0.6,0.0,1.0,1.0,0.2,1.0,1.0
3828,-0.5,1.0,0.5789473684210527,-1.0,1.0,1.0,1.0,0.7333333333333333,0.0
3710,0.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,0.7777777777777778,-1.0
152,0.0,1.0,1.0,0.0,1.0,1.0,-0.75,0.6470588235294118,-1.0
3838,1.0,1.0,0.6842105263157895,-1.0,0.8571428571428571,0.9117647058823529,1.0,0.7931034482758621,0.0
1056,-0.5714285714285714,1.0,0.5,0.0,1.0,1.0,0.0,0.7073170731707317,0.0
3699,0.25,1.0,0.6363636363636364,-1.0,1.0,1.0,0.8181818181818182,0.9375,1.0
3494,-1.0,1.0,0.5882352941176471,-0.6,1.0,0.7777777777777778,0.5,0.9298245614035088,1.0
3336,0.0,0.9459459459459459,0.6521739130434783,1.0,1.0,1.0,0.391304347826087,0.9215686274509803,0.0
3128,-0.3333333333333333,0.8823529411764706,0.4482758620689655,0.5,1.0,1.0,-0.46153846153846156,0.7037037037037037,1.0
3269,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0
768,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.2,0.0
144,0.5,1.0,0.9166666666666666,-1.0,1.0,1.0,0.35384615384615387,0.9130434782608695,1.0
2020,0.0,1.0,0.7551020408163265,0.5,1.0,0.9166666666666666,-0.030303030303030304,1.0,0.5
3416,-1.0,0.9166666666666666,0.8,0.0,1.0,1.0,-0.75,0.7777777777777778,-1.0
3399,1.0,1.0,0.5384615384615384,-1.0,1.0,0.7222222222222222,-0.5,0.8852459016393442,1.0
3569,1.0,1.0,1.0,-1.0,1.0,1.0,-0.2,0.8620689655172413,-1.0
3011,0.0,1.0,0.25,0.0,1.0,0.2222222222222222,-1.0,0.7435897435897436,1.0
1733,0.14285714285714285,1.0,0.6153846153846154,-1.0,1.0,1.0,-0.02702702702702703,0.7391304347826086,0.6
1774,1.0,1.0,0.8,0.0,1.0,1.0,-1.0,0.75,1.0
1777,0.0,1.0,0.2,-1.0,1.0,1.0,-1.0,0.8333333333333334,0.3333333333333333
3543,0.0,0.8,0.4166666666666667,0.0,0.2,1.0,-1.0,0.9215686274509803,-1.0
3537,0.3333333333333333,1.0,0.75,-0.7142857142857143,1.0,0.8333333333333334,-0.6666666666666666,0.8461538461538461,0.5555555555555556
3240,-1.0,1.0,1.0,0.0,0.0,0.0,-0.2,0.75,0.0
379,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.6666666666666666,-1.0
142,0.5,0.9583333333333334,0.696969696969697,0.5,1.0,0.8461538461538461,0.3333333333333333,0.8823529411764706,1.0
3432,-1.0,1.0,0.6,1.0,1.0,0.9333333333333333,-0.35,0.9,0.6
3877,1.0,1.0,0.5555555555555556,0.0,1.0,0.7142857142857143,0.6,1.0,0.0
409,-0.5,1.0,-1.0,-1.0,1.0,1.0,-0.7777777777777778,0.75,0.0
3495,-1.0,1.0,0.391304347826087,-1.0,1.0,1.0,-0.8181818181818182,0.7368421052631579,0.0
3471,0.0,1.0,0.7192982456140351,-1.0,1.0,0.8461538461538461,0.42857142857142855,0.8536585365853658,0.5
3469,0.0,1.0,0.5510204081632653,1.0,0.75,1.0,-0.5,0.9259259259259259,0.6
3419,0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.7857142857142857,1.0
3418,-1.0,1.0,0.75,0.0,1.0,1.0,0.0,0.8666666666666667,0.0
3405,-1.0,1.0,0.38461538461538464,-0.5,1.0,0.0,0.2727272727272727,0.9069767441860465,1.0
3141,1.0,1.0,0.14285714285714285,0.0,1.0,1.0,0.0,1.0,0.0
3420,-1.0,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,1.0
3580,-1.0,1.0,0.6190476190476191,0.0,1.0,1.0,-1.0,0.8235294117647058,0.0
3573,-0.75,1.0,0.16666666666666666,0.0,1.0,0.8666666666666667,-0.46153846153846156,0.6666666666666666,0.6
3678,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,-1.0,0.8823529411764706,1.0
3652,-0.2,1.0,0.1111111111111111,-1.0,1.0,1.0,-0.6,0.8823529411764706,0.45454545454545453
218,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,0.0
3727,-1.0,1.0,0.6666666666666666,-1.0,1.0,1.0,-0.3333333333333333,0.8974358974358975,0.2
3735,-0.5555555555555556,1.0,0.7333333333333333,0.3333333333333333,1.0,1.0,-1.0,0.8285714285714286,0.8
3764,-1.0,1.0,0.0,-1.0,1.0,0.0,-0.6,0.84,1.0
3750,-1.0,1.0,0.2,-1.0,1.0,1.0,-0.3333333333333333,0.8,0.0
3782,-0.6,0.9428571428571428,0.6,1.0,0.875,0.9411764705882353,0.7872340425531915,0.8214285714285714,0.3333333333333333
3800,0.0,1.0,0.5,0.0,1.0,0.6,-0.3333333333333333,0.7142857142857143,0.0
2021,-1.0,1.0,0.5471698113207547,-1.0,1.0,1.0,0.0,0.8333333333333334,-1.0
3527,-0.3333333333333333,1.0,0.6,-0.6,0.3333333333333333,1.0,-0.17647058823529413,0.875,1.0
3481,0.5,1.0,0.8235294117647058,-1.0,1.0,1.0,0.36,0.8260869565217391,-0.3333333333333333
3598,-1.0,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,-0.5,1.0,1.0
2018,-0.3333333333333333,1.0,0.7894736842105263,0.0,1.0,1.0,-0.625,0.8666666666666667,1.0
3127,1.0,1.0,0.09090909090909091,1.0,1.0,0.6666666666666666,-0.8666666666666667,0.875,1.0
3847,-0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.8666666666666667,1.0
3846,-0.5,0.9375,0.5,-1.0,1.0,0.3333333333333333,0.7777777777777778,0.8620689655172413,1.0
3845,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7692307692307693,1.0
3773,1.0,1.0,0.7142857142857143,-0.5,1.0,1.0,0.7419354838709677,0.7037037037037037,0.0
3827,-1.0,1.0,0.75,0.0,1.0,0.8666666666666667,0.4,0.9166666666666666,0.42857142857142855
3881,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.17647058823529413,0.8823529411764706,-1.0
3884,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.5,0.3333333333333333,0.0
3665,-0.3333333333333333,0.9565217391304348,0.631578947368421,-1.0,1.0,0.6666666666666666,0.15,0.9183673469387755,1.0
3861,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.625,0.0
3879,-1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
3202,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.3333333333333333,0.0
1299,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1300,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0
3775,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0
3761,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7647058823529411,0.0
3035,0.0,1.0,0.5384615384615384,-1.0,1.0,0.75,-0.25,1.0,1.0
2055,-1.0,1.0,1.0,-0.3333333333333333,1.0,0.0,-0.3333333333333333,0.8666666666666667,1.0
2185,-1.0,1.0,0.4838709677419355,-0.5,0.5,1.0,-1.0,1.0,1.0
3157,0.2,1.0,0.875,-1.0,0.0,0.5555555555555556,-0.3333333333333333,0.5555555555555556,0.0
3156,-0.3333333333333333,1.0,0.45454545454545453,0.0,1.0,1.0,-1.0,1.0,-1.0
3545,-0.3333333333333333,1.0,0.8367346938775511,-1.0,0.8,0.8,0.26666666666666666,0.8734177215189873,-0.1111111111111111
3310,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.7142857142857143,1.0
399,0.5,1.0,1.0,-1.0,1.0,1.0,-0.6,0.8620689655172413,0.0
3464,0.5,0.6666666666666666,0.2777777777777778,-0.6666666666666666,1.0,1.0,0.0,0.8333333333333334,1.0
3497,0.0,1.0,0.6388888888888888,-1.0,1.0,1.0,-0.14285714285714285,0.36363636363636365,0.0
3496,-0.3333333333333333,1.0,0.5185185185185185,-0.6666666666666666,1.0,1.0,-0.3333333333333333,0.5,0.3333333333333333
3180,-1.0,1.0,0.8378378378378378,-0.5,0.0,1.0,-0.75,0.75,0.0
3407,0.3333333333333333,1.0,0.6842105263157895,-1.0,1.0,0.8333333333333334,-0.06666666666666667,0.8378378378378378,0.3333333333333333
3584,1.0,1.0,0.8918918918918919,-1.0,0.3333333333333333,1.0,0.3333333333333333,0.8723404255319149,0.5
1902,0.0,0.0,-0.6,-1.0,0.0,0.0,0.0,1.0,-0.3333333333333333
3370,0.0,1.0,1.0,-1.0,1.0,1.0,-0.6774193548387096,1.0,-0.5
3086,-1.0,1.0,0.8,-1.0,0.0,1.0,-0.7142857142857143,1.0,-1.0
1837,0.0,0.3333333333333333,-1.0,0.0,1.0,1.0,-0.7142857142857143,0.6,0.0
1606,0.0,0.0,1.0,0.0,1.0,0.0,0.2,1.0,0.0
1627,-1.0,0.7777777777777778,0.7647058823529411,0.0,1.0,1.0,-0.3333333333333333,0.5,-1.0
1629,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333
3549,-1.0,1.0,0.0,-1.0,0.3333333333333333,1.0,-0.3333333333333333,0.9047619047619048,1.0
3548,1.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,-0.6666666666666666,0.8867924528301887,1.0
3547,0.0,1.0,-0.1111111111111111,-1.0,0.8571428571428571,1.0,0.47368421052631576,0.7543859649122807,0.6666666666666666
3339,1.0,1.0,0.3333333333333333,-1.0,0.0,1.0,-1.0,1.0,1.0
1604,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
1596,0.0,0.0,1.0,0.0,1.0,0.0,-0.3333333333333333,1.0,0.0
3382,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0
3259,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0
3526,0.3333333333333333,1.0,0.8461538461538461,-0.6666666666666666,0.7333333333333333,1.0,0.13636363636363635,0.8717948717948718,0.14285714285714285
3161,-0.3333333333333333,1.0,0.4074074074074074,-1.0,1.0,0.7142857142857143,0.5,0.6774193548387096,1.0
3158,-0.3333333333333333,0.9285714285714286,0.7241379310344828,-0.4,1.0,0.6923076923076923,0.5675675675675675,0.8857142857142857,0.3333333333333333
3346,-0.2,0.8695652173913043,0.7,-1.0,1.0,0.875,-0.7391304347826086,1.0,-1.0
3076,1.0,1.0,0.9,0.0,1.0,1.0,-0.6363636363636364,1.0,1.0
1735,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1736,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0
1932,-1.0,1.0,0.8666666666666667,0.0,1.0,1.0,0.7894736842105263,1.0,1.0
1933,1.0,1.0,0.45454545454545453,0.0,0.0,1.0,-1.0,1.0,1.0
2011,1.0,0.0,0.6,0.0,1.0,0.0,1.0,1.0,0.0
2190,0.0,1.0,0.8461538461538461,0.0,1.0,1.0,-1.0,1.0,1.0
3360,0.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,0.0,0.6153846153846154,0.3333333333333333
3531,0.0,0.9591836734693877,0.7254901960784313,-0.5,1.0,1.0,0.022222222222222223,0.84,0.7272727272727273
3338,-0.6,1.0,0.6923076923076923,-1.0,1.0,1.0,-0.16129032258064516,0.6571428571428571,1.0
2106,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.6,0.0
3287,-1.0,1.0,0.5555555555555556,0.0,0.7142857142857143,0.8947368421052632,-0.5,0.9393939393939394,1.0
3592,1.0,1.0,1.0,-1.0,1.0,0.9285714285714286,0.058823529411764705,0.9444444444444444,1.0
3768,0.0,1.0,0.16666666666666666,0.0,1.0,1.0,-0.2,0.8823529411764706,1.0
3400,-0.6,1.0,0.06666666666666667,-1.0,1.0,0.75,-0.2727272727272727,0.5789473684210527,-1.0
3817,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.0,-0.6,0.8461538461538461,0.0
253,-1.0,1.0,0.6338028169014085,0.0,1.0,1.0,-0.6,0.9090909090909091,0.5
3483,-1.0,1.0,0.3333333333333333,-1.0,1.0,0.0,-1.0,0.7142857142857143,0.0
3640,-0.2,1.0,0.8181818181818182,-1.0,0.0,1.0,-1.0,1.0,-0.3333333333333333
3622,0.5,1.0,1.0,0.0,1.0,0.75,-1.0,1.0,1.0
2119,1.0,0.9393939393939394,0.9285714285714286,0.0,1.0,1.0,0.5,0.7419354838709677,1.0
2058,1.0,1.0,0.4117647058823529,-1.0,1.0,0.9411764705882353,-0.1111111111111111,0.9142857142857143,1.0
451,0.0,1.0,1.0,-1.0,1.0,1.0,-0.3333333333333333,0.7142857142857143,0.2
2108,0.0,1.0,0.7142857142857143,-1.0,1.0,1.0,0.5652173913043478,1.0,1.0
2147,-0.7142857142857143,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666
163,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.6,0.0
245,-1.0,0.5,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0
1779,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.8461538461538461,0.0
1794,0.0,0.0,0.2,-1.0,0.0,1.0,-1.0,0.7142857142857143,1.0
2162,-0.5,1.0,0.0,-1.0,1.0,0.6666666666666666,-0.5,0.6,-0.3333333333333333
3423,-1.0,1.0,0.07692307692307693,-1.0,1.0,1.0,-0.42857142857142855,0.7142857142857143,0.3333333333333333
