,0,1,2,3,4,5,6,7,8
3205,0.0,1.0,0.7,-1.0,1.0,1.0,-0.7777777777777778,0.8461538461538461,1.0
457,0.0,0.0,0.0,-1.0,0.0,0.0,-0.3333333333333333,-1.0,0.0
1734,0.0,1.0,0.5555555555555556,1.0,1.0,1.0,-1.0,0.75,1.0
3036,-0.5,1.0,0.5652173913043478,-1.0,0.0,1.0,-1.0,0.5,1.0
3783,-1.0,1.0,0.2222222222222222,-1.0,0.3333333333333333,1.0,-1.0,0.7142857142857143,0.3333333333333333
3859,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0
3867,1.0,1.0,0.5714285714285714,0.0,1.0,0.5,-1.0,0.7777777777777778,0.0
1846,-0.2,1.0,0.4117647058823529,-1.0,1.0,0.5,-0.8666666666666667,0.8181818181818182,-1.0
3373,-0.6666666666666666,1.0,0.0,0.14285714285714285,1.0,1.0,-1.0,0.3333333333333333,0.3333333333333333
377,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3333333333333333,0.0
3246,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,-1.0
2207,0.0,0.8333333333333334,-0.3333333333333333,0.0,1.0,1.0,-0.2,1.0,-1.0
2192,0.3333333333333333,0.7647058823529411,1.0,-1.0,0.6,1.0,-0.30434782608695654,0.84,0.0
3179,-0.5,1.0,1.0,0.0,1.0,0.8,-0.7037037037037037,0.75,1.0
440,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
439,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
448,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.5,-1.0
3116,0.0,0.0,0.0,0.0,1.0,1.0,-0.3333333333333333,0.75,0.0
3693,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.7777777777777778,0.0
1420,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1422,-1.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.6,0.0
1424,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.0
1425,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3732,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.5,1.0
1940,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1941,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1942,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1943,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.6666666666666666,0.0
1945,-1.0,1.0,0.0,-1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0
799,1.0,1.0,-0.3333333333333333,-1.0,0.0,1.0,-1.0,0.3333333333333333,0.0
797,-0.3333333333333333,0.6,0.0,-1.0,1.0,1.0,0.2,1.0,0.0
3808,-1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,-1.0
3780,0.3333333333333333,1.0,0.38461538461538464,-1.0,0.0,0.8,0.2,1.0,-1.0
3777,0.0,1.0,1.0,-0.3333333333333333,0.0,0.5,0.0,1.0,1.0
3776,-0.3333333333333333,1.0,0.25,-1.0,1.0,1.0,0.75,1.0,0.0
1338,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
1252,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0
1314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3668,0.0,1.0,0.6,-1.0,1.0,1.0,0.3333333333333333,0.8823529411764706,0.0
3204,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,-0.6,1.0,0.0
3550,-1.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.42857142857142855,0.0
3849,-0.5,1.0,0.7,0.0,1.0,0.6363636363636364,-1.0,0.6363636363636364,1.0
3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,1.0,1.0,0.3333333333333333,-1.0,1.0,0.5,0.42857142857142855,1.0,1.0
1250,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1961,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0
3450,0.0,0.0,-0.14285714285714285,0.0,0.0,1.0,-1.0,0.3333333333333333,0.0
3451,-1.0,0.0,0.0,0.0,1.0,1.0,-0.3333333333333333,1.0,0.0
3544,0.0,1.0,0.8333333333333334,-0.6,1.0,1.0,-0.07692307692307693,0.8823529411764706,0.0
3557,1.0,0.0,-1.0,0.0,1.0,-1.0,-0.5,0.4666666666666667,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
3513,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.7777777777777778,-1.0
3718,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
3187,0.2,1.0,0.8181818181818182,1.0,0.0,0.5,-1.0,1.0,0.0
3506,0.0,0.5,0.8823529411764706,-1.0,1.0,0.7777777777777778,-1.0,0.9130434782608695,1.0
386,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.2,-1.0
3143,1.0,1.0,0.5,0.0,1.0,1.0,-0.7777777777777778,0.8666666666666667,-1.0
1910,0.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,1.0,-1.0
3304,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
1316,-0.6,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1111111111111111,-1.0
1507,-1.0,-1.0,1.0,0.0,1.0,1.0,-0.8333333333333334,0.6666666666666666,0.0
3350,-1.0,1.0,0.23076923076923078,1.0,1.0,0.0,-0.42857142857142855,1.0,-1.0
1312,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.3333333333333333,-1.0
191,0.0,1.0,0.75,0.0,-1.0,0.0,-1.0,1.0,1.0
3824,0.3333333333333333,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
2125,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0
3588,0.0,0.7777777777777778,0.8461538461538461,-1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0
3283,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
3823,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09090909090909091,0.0
3878,0.0,1.0,0.0,0.0,1.0,1.0,0.6,1.0,0.0
3422,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0
3397,0.0,1.0,0.2,-1.0,1.0,0.0,0.0,0.5,0.0
3398,1.0,1.0,0.1111111111111111,-1.0,1.0,1.0,-1.0,0.5,0.0
3421,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
381,-1.0,1.0,0.3333333333333333,-1.0,1.0,1.0,0.6,1.0,-1.0
3866,1.0,1.0,1.0,-1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0
438,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.42857142857142855,1.0
3417,0.0,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,1.0,0.0
3852,0.0,1.0,0.0,0.0,1.0,1.0,-0.5,0.6,-1.0
3821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3854,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0
3790,-1.0,0.6,1.0,0.0,0.0,1.0,0.5555555555555556,1.0,1.0
3830,0.0,1.0,1.0,-0.5,0.0,1.0,0.0,0.0,0.0
3864,0.0,1.0,0.7777777777777778,0.0,0.0,1.0,0.5,1.0,0.0
3899,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
3913,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3077,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.6,0.0
524,-1.0,1.0,0.6363636363636364,0.0,1.0,1.0,-0.8181818181818182,0.8571428571428571,0.0
3558,1.0,1.0,1.0,-1.0,1.0,1.0,-0.3333333333333333,0.5,1.0
3616,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0
3853,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0
3880,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
187,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0
2203,-1.0,0.0,0.3333333333333333,0.0,1.0,1.0,-1.0,1.0,-1.0
1776,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.6666666666666666,1.0
1775,-1.0,1.0,1.0,0.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333
3018,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
2156,-1.0,1.0,1.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0
939,-1.0,1.0,-1.0,0.0,0.0,0.3333333333333333,-0.14285714285714285,1.0,1.0
3618,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0
3720,0.0,1.0,1.0,0.0,0.0,0.6,-1.0,0.5,0.0
3747,0.0,0.0,0.3333333333333333,-1.0,1.0,1.0,0.0,0.6666666666666666,0.0
1821,-1.0,0.0,0.6,1.0,1.0,0.0,-1.0,1.0,0.0
3843,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0
3833,-1.0,1.0,0.2,0.0,1.0,0.45454545454545453,-0.7777777777777778,1.0,-1.0
385,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.3333333333333333,0.0
1823,-1.0,1.0,0.4444444444444444,0.0,1.0,0.0,-0.42857142857142855,0.6,0.0
380,-1.0,1.0,0.5,0.0,1.0,1.0,0.2,1.0,1.0
3774,0.0,1.0,-0.3333333333333333,1.0,1.0,0.0,-0.6,1.0,0.0
127,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.42857142857142855,0.0
411,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.42857142857142855,0.0
800,1.0,1.0,0.2727272727272727,0.0,1.0,1.0,-0.6,0.8,1.0
3084,-1.0,1.0,0.0,-1.0,0.0,1.0,0.5,1.0,0.0
2084,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.5,1.0
1887,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0
3729,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0
69,-1.0,1.0,-1.0,0.0,1.0,1.0,0.6,1.0,0.0
3908,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
269,-0.75,1.0,1.0,-1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,-1.0
1974,-1.0,1.0,-1.0,1.0,1.0,1.0,0.14285714285714285,0.6666666666666666,1.0
3487,1.0,1.0,1.0,0.0,1.0,0.0,-0.6,1.0,1.0
130,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.6666666666666666,-1.0
3892,0.0,1.0,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,0.0
1755,-1.0,1.0,0.2,-1.0,0.0,1.0,-1.0,0.0,0.0
1602,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.6666666666666666,0.0
3675,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
243,0.0,1.0,1.0,-1.0,1.0,0.0,0.6666666666666666,1.0,1.0
1899,-1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.14285714285714285,0.5,0.0
1298,-1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0
1296,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0
3203,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
3637,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
3064,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
575,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
1930,-1.0,1.0,0.25,-1.0,1.0,0.0,-1.0,0.0,-1.0
3890,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0
667,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0
2133,-1.0,1.0,-0.3333333333333333,0.0,0.0,1.0,-1.0,1.0,0.0
1822,-1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.5,0.0
3886,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0
3702,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0
3676,0.0,0.0,-0.3333333333333333,-1.0,0.0,1.0,0.0,0.0,0.0
134,-1.0,1.0,1.0,-0.3333333333333333,1.0,0.0,-1.0,0.0,0.0
578,-1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0
3736,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3701,-1.0,0.6,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
3700,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0
3788,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3924,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
3860,1.0,1.0,0.6,0.0,1.0,1.0,0.5,0.5555555555555556,1.0
3841,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0
3912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3889,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
3921,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3931,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
